0,13.5116,-2.14002
0,22.374,2.74718
0,17.7447,-2.17878
0,21.3677,3.3843
0,0,-0
0,0,0
0,0,-0
0,0,0
0,23.2065,-0.40507
0,0,0
3.7963,5.26273,-1.73875
0,0,0
4.48959,6.22382,-1.77171
0,0,-0
5.92197,8.20951,-1.96762
0,0,0
7.89772,10.9484,-2.13815
13.1022,18.1633,2.74986
10.3672,14.3719,-2.17586
12.4614,17.275,3.37367
0,0,-0
0,0,0
0,0,-0
0,0,0
0,0,-0
0,0,0
6.14303,2.04232,-1.73461
0,0,0
7.26744,2.41615,-1.76812
0,0,-0
9.60932,3.19473,-1.96839
0,0,0
12.8028,4.25645,-2.13689
21.6495,7.19765,2.80129
16.7896,5.58189,-2.17244
20.1602,6.7025,3.36491
0,0,-0
0,0,0
0,0,-0
0,0,0
0,0,-0
0,0,0
6.14594,1.99634,-1.7315
0,0,0
7.29504,2.3696,-1.77081
0,0,-0
9.61991,3.12477,-1.9661
28.9621,9.40756,2.66418
12.8018,4.15832,-2.13189
22.1178,7.18437,2.8554
16.7937,5.45497,-2.16806
20.1646,6.54993,3.35802
20.9807,6.815,-1.92998
0,0,0
0,0,-0
0,0,0
0,0,-0
0,0,0
6.17797,1.95977,-1.73668
0,0,0
7.31863,2.32161,-1.77261
0,0,-0
9.66742,3.06669,-1.97144
28.9541,9.18478,2.65755
12.8189,4.06638,-2.13001
22.2652,7.06293,2.86807
16.8006,5.32946,-2.16416
20.1829,6.4024,3.35364
0,0,-0
0,0,0
22.1618,7.03013,-1.21849
0,0,0
0,0,-0
0,0,0
6.18396,1.91485,-1.73461
0,0,0
7.31585,2.26533,-1.76812
0,0,-0
9.71084,3.00694,-1.97602
24.0283,7.44031,2.20068
12.8202,3.96973,-2.12563
22.2337,6.88461,2.85784
16.78,5.1959,-2.15684
20.1586,6.24207,3.34238
0,0,-0
0,0,0
0,0,-0
0,0,0
0,0,-0
0,0,0
6.2192,1.87887,-1.74082
24.0448,7.26415,0.438439
7.34248,2.21823,-1.77081
24.0404,7.26281,-1.31614
9.72194,2.93708,-1.97411
24.0543,7.26699,2.19842
12.8397,3.87897,-2.12438
22.292,6.73461,2.8593
16.768,5.06574,-2.15075
20.1596,6.09038,3.3355
0,0,-0
0,0,0
23.9353,7.23104,-1.31039
0,0,0
0,0,-0
0,0,0
6.21364,1.82995,-1.73564
24.1257,7.10515,0.438998
7.36527,2.16911,-1.77261
24.1729,7.11906,-1.32065
9.78553,2.88189,-1.98289
24.2229,7.13379,2.20922
12.8551,3.78589,-2.1225
22.3804,6.59116,2.86466
16.7667,4.9379,-2.14612
20.1599,5.93722,3.32861
0,0,-0
0,0,0
0,0,-0
0,0,0
0,0,-0
0,0,0
6.22812,1.78706,-1.73616
0,0,0
7.36899,2.11442,-1.76991
0,0,-0
9.79408,2.81026,-1.9806
29.6383,8.50424,2.69764
12.8736,3.69387,-2.12125
22.4564,6.44351,2.86856
16.7798,4.8147,-2.14344
20.1743,5.7887,3.32423
0,0,-0
0,0,0
0,0,-0
0,0,0
0,0,-0
0,0,0
6.22556,1.73938,-1.73202
0,0,0
7.38733,2.06397,-1.77081
0,0,-0
9.84561,2.7508,-1.98708
29.6624,8.28747,2.69451
12.8686,3.5954,-2.11625
22.4741,6.2791,2.86515
16.8302,4.70225,-2.14563
20.1534,5.63071,3.31422
0,0,-0
0,0,0
0,0,-0
0,0,0
0,0,-0
0,0,0
6.24128,1.69689,-1.73305
0,0,0
7.39592,2.01081,-1.76947
0,0,-0
9.87215,2.68405,-1.98861
29.7157,8.07914,2.69416
12.8667,3.49822,-2.11187
22.4905,6.11476,2.86174
16.8243,4.57422,-2.14076
20.1426,5.4764,3.30609
0,0,-0
0,0,0
0,0,-0
0,0,0
0,0,-0
0,0,0
6.25469,1.65431,-1.73357
0,0,0
7.3983,1.95679,-1.76677
0,0,-0
9.9056,2.61995,-1.99166
29.7244,7.86186,2.68997
12.8695,3.40388,-2.10842
22.4938,5.94941,2.85686
16.842,4.45457,-2.13905
20.1455,5.32832,3.30045
0,0,-0
0,0,0
0,0,-0
0,0,0
0,0,-0
0,0,0
6.26408,1.61067,-1.73305
0,0,0
7.41161,1.90574,-1.76677
0,0,-0
9.92533,2.55209,-1.99205
0,0,0
12.8755,3.31065,-2.10561
22.5112,5.78827,2.85394
16.8762,4.33935,-2.13954
20.1665,5.18537,3.29795
0,0,-0
0,0,0
0,0,-0
0,0,0
0,0,-0
0,0,0
6.2435,1.60538,-1.72736
0,0,0
7.42671,1.90962,-1.77036
0,0,-0
9.91392,2.54915,-1.98976
28.4156,7.30646,2.56691
12.864,3.3077,-2.10373
22.492,5.78333,2.8515
16.8512,4.33292,-2.13637
20.1244,5.17455,3.29107
0,0,-0
0,0,0
31.8102,8.17931,-1.72133
0,0,0
0,0,-0
0,0,0
0,0,-0
0,0,0
0,0,-0
0,0,-0
0,0,-0
0,0,0
0,0,-0
0,0,0
0,0,-0
0,0,0
0,0,-0
0,0,0
0,0,-0
0,0,0
0,0,-0
0,0,0
0,0,-0
0,0,0
0,0,-0
0,0,-0
0,0,-0
0,0,0
0,0,-0
0,0,0
0,0,-0
0,0,0
0,0,-0
0,0,0
0,0,-0
0,0,0
0,0,-0
0,0,0
0,0,-0
0,0,0
0,0,-0
0,0,-0
0,0,-0
0,0,0
0,0,-0
0,0,0
0,0,-0
0,0,0
0,0,-0
0,0,0
0,0,-0
0,0,0
0,0,-0
0,0,0
0,0,-0
0,0,0
0,0,-0
0,0,-0
0,0,-0
0,0,0
0,0,-0
0,0,0
0,0,-0
0,0,0
0,0,-0
0,0,0
0,0,-0
0,0,0
0,0,-0
0,74.1831,19.8773
0,0,-0
0,0,0
0,0,-0
0,0,-0
0,0,-0
0,0,0
0,0,-0
0,0,0
0,0,-0
0,0,0
0,0,-0
0,0,0
0,0,-0
0,0,0
0,0,-0
0,0,0
0,0,-0
0,0,0
0,0,-0
0,0,-0
0,0,-0
0,0,0
0,0,-0
0,0,0
0,0,-0
0,0,0
0,0,-0
0,0,0
0,0,-0
0,0,0
0,0,-0
0,0,0
0,0,-0
0,0,0
0,0,-0
0,0,-0
0,0,-0
0,0,0
0,0,-0
0,0,0
0,0,-0
0,0,0
0,0,-0
0,0,0
0,0,-0
0,0,0
0,0,-0
0,0,0
0,0,-0
0,0,0
0,0,-0
0,0,-0
0,0,-0
0,0,0
0,0,-0
0,0,0
0,0,-0
0,0,0
0,0,-0
0,0,0
0,0,-0
0,0,0
0,0,-0
0,0,0
0,0,-0
0,0,0
0,0,-0
0,0,-0
0,0,-0
0,0,0
0,0,-0
0,0,0
0,0,-0
0,0,0
0,0,-0
0,0,0
0,0,-0
0,0,0
0,0,-0
0,0,0
0,0,-0
0,0,0
0,0,-0
0,0,-0
0,0,-0
0,0,0
0,0,-0
0,0,0
0,0,-0
0,0,0
0,0,-0
0,0,0
0,0,-0
0,0,0
0,0,-0
0,0,0
0,0,-0
0,0,0
0,0,-0
0,0,-0
0,10.3699,-2.01571
0,30.619,2.67882
0,13.1284,-2.07933
0,23.1243,2.83931
0,17.2286,-2.11541
0,20.4353,3.23663
0,0,-0
0,0,0
0,47.2532,-2.47643
0,0,0
0,0,-0
0,0,0
4.19522,4.89984,-1.72839
0,0,0
4.97334,5.80864,-1.76542
0,0,-0
6.73796,7.86965,-2.0138
19.9035,23.2465,2.67742
8.53323,9.96645,-2.07808
15.0318,17.5565,2.83785
11.218,13.1021,-2.11785
13.2803,15.5109,3.23413
0,0,-0
0,0,0
30.6947,35.8501,-2.4734
0,0,0
0,0,-0
0,0,0
6.35821,0.991123,-1.72425
0,0,0
7.54021,1.17537,-1.76182
0,0,-0
10.2578,1.59899,-2.018
30.2261,4.71167,2.67638
12.9307,2.01565,-2.07276
22.817,3.55673,2.83541
17.023,2.65356,-2.11541
20.1446,3.14015,3.22912
0,0,-0
0,0,0
46.5334,7.25366,-2.46816
0,0,0
0,0,-0
0,0,0
6.40319,0.952394,-1.73461
0,0,0
7.54823,1.1227,-1.76182
0,0,-0
10.2454,1.52388,-2.01342
30.1479,4.48412,2.66662
12.9503,1.9262,-2.0737
21.9734,3.26827,2.72768
17.0137,2.53057,-2.112
0,0,0
0,0,-0
0,0,0
46.5138,6.91834,-2.4645
0,0,0
0,0,-0
0,0,0
6.38482,0.904148,-1.72788
0,0,0
7.55974,1.07053,-1.76272
0,0,-0
10.2403,1.45011,-2.01036
30.214,4.27857,2.66975
12.9478,1.83353,-2.07119
21.9957,3.11479,2.72768
17.0152,2.4095,-2.11005
21.3306,3.02061,3.41215
0,0,-0
0,0,0
46.5471,6.59148,-2.46377
0,0,0
0,0,-0
0,0,0
6.37949,0.858006,-1.72477
0,0,0
7.57089,1.01824,-1.76362
0,0,-0
10.254,1.37911,-2.01113
30.1562,4.05585,2.66208
12.9564,1.74256,-2.07057
22.2058,2.98656,2.75108
17.0277,2.29013,-2.10956
22.289,2.99774,3.56201
0,0,-0
0,0,0
46.5346,6.25864,-2.46073
0,0,0
0,0,-0
0,0,0
6.37958,0.812716,-1.72322
0,0,0
7.57009,0.964379,-1.76182
0,0,-0
10.2673,1.30799,-2.01189
30.2352,3.85177,2.66662
12.9526,1.65007,-2.06806
23.3288,2.97194,2.88757
17.0196,2.16818,-2.10663
0,0,0
0,0,-0
0,0,0
46.5375,5.92857,-2.45864
0,0,0
0,0,-0
0,0,0
6.38509,0.768159,-1.72322
0,0,0
7.57276,0.911041,-1.76092
0,0,-0
10.2879,1.23768,-2.01418
30.2772,3.6425,2.66801
12.9559,1.55866,-2.06681
24.4803,2.9451,3.02748
17.0146,2.04694,-2.1042
0,0,0
0,0,-0
0,0,0
46.5084,5.59519,-2.45498
0,0,0
0,0,-0
0,0,0
6.39798,0.724433,-1.72529
0,0,0
7.57119,0.857274,-1.75912
0,0,-0
10.2963,1.16583,-2.01418
30.2227,3.42207,2.66104
12.9665,1.46817,-2.06681
25.8218,2.92377,3.19078
16.9654,1.92096,-2.0964
0,0,0
0,0,-0
0,0,0
46.4848,5.2634,-2.45173
0,0,0
0,0,-0
0,0,0
6.37785,0.677655,-1.71856
0,0,0
7.57692,0.805059,-1.75912
0,0,-0
10.2943,1.09378,-2.01227
0,0,0
12.9684,1.37791,-2.06556
27.2548,2.89586,3.3653
16.9703,1.80312,-2.09542
0,0,0
0,0,-0
0,0,0
46.4524,4.93563,-2.44817
0,0,0
0,0,-0
0,0,0
6.38814,0.634242,-1.72011
0,0,0
7.60169,0.754729,-1.76362
0,0,-0
10.2879,1.02143,-2.0096
29.1091,2.89008,2.55924
12.9658,1.28731,-2.06368
0,0,0
16.9784,1.68569,-2.09493
0,0,0
0,0,-0
0,0,0
46.4317,4.60994,-2.44535
0,0,0
0,0,-0
0,0,0
6.40203,0.590517,-1.7227
0,0,0
7.59513,0.700568,-1.76092
0,0,-0
10.2909,0.949222,-2.00884
0,0,0
12.9548,1.19494,-2.06055
0,0,0
16.9977,1.56785,-2.09591
0,0,0
0,0,-0
0,0,0
45.9357,4.23707,-2.41761
0,0,0
0,0,-0
0,0,0
6.39252,0.54466,-1.71908
0,0,0
7.5843,0.646203,-1.75732
0,0,-0
10.311,0.878522,-2.01151
0,0,0
12.9392,1.10246,-2.0568
0,0,0
16.9805,1.44679,-2.0925
0,0,0
0,0,-0
0,0,0
45.9482,3.91492,-2.41677
0,0,0
0,0,-0
0,0,0
6.37712,0.543348,-1.71493
0,0,0
7.58818,0.646534,-1.75822
0,0,-0
10.2953,0.877189,-2.00846
0,0,0
12.9353,1.10212,-2.05617
0,0,0
16.9686,1.44577,-2.09103
0,0,0
0,0,-0
0,0,0
45.8527,3.90678,-2.41175
0,0,0
0,0,-0
0,0,0
6.3557,-0.608625,-1.71079
0,-0,0
7.4646,-0.714815,-1.73122
0,-0,-0
9.98264,-0.955944,-1.9493
0,-0,0
12.632,-1.20965,-2.00987
0,-0,0
16.6127,-1.59084,-2.04911
0,-0,0
0,-0,-0
0,-0,0
49.1136,-4.70315,-2.58571
0,-0,0
0,-0,-0
0,-0,0
6.28985,-0.64611,-1.69423
0,-0,0
7.46531,-0.766856,-1.73257
0,-0,-0
9.91722,-1.01872,-1.93786
0,-0,0
12.6077,-1.29509,-2.00737
0,-0,0
16.5539,-1.70046,-2.04326
0,-0,0
0,-0,-0
0,-0,0
49.1158,-5.0453,-2.58759
0,-0,0
0,-0,-0
0,-0,0
6.3371,-0.695144,-1.70821
0,-0,0
7.4676,-0.819154,-1.73437
0,-0,-0
9.88654,-1.0845,-1.93328
0,-0,0
12.5906,-1.38112,-2.00612
0,-0,0
16.5458,-1.81498,-2.04375
0,-0,0
0,-0,-0
0,-0,0
0,-0,-0
0,-0,0
0,-0,-0
0,-0,0
6.31098,-0.736903,-1.70251
0,-0,0
7.42299,-0.866747,-1.72537
0,-0,-0
9.83388,-1.14826,-1.9245
0,-0,0
12.5336,-1.46348,-1.99861
0,-0,0
16.509,-1.92768,-2.04082
0,-0,0
0,-0,-0
0,-0,0
48.1801,-5.62576,-2.54217
0,-0,0
0,-0,-0
0,-0,0
6.29418,-0.77952,-1.69941
0,-0,0
7.43029,-0.920225,-1.72852
0,-0,-0
9.81978,-1.21616,-1.92335
0,-0,0
12.527,-1.55143,-1.99923
0,-0,0
16.4676,-2.03947,-2.03741
0,-0,0
0,-0,-0
0,-0,0
48.1753,-5.9664,-2.54405
0,-0,0
0,-0,-0
0,-0,0
6.30966,-0.826201,-1.7051
0,-0,0
7.41403,-0.970809,-1.72627
0,-0,-0
9.74876,-1.27652,-1.91114
0,-0,0
12.5119,-1.63834,-1.99861
0,-0,0
16.4136,-2.14923,-2.03254
0,-0,0
0,-0,-0
0,-0,0
49.0237,-6.41927,-2.59115
0,-0,0
0,-0,-0
0,-0,0
6.29417,-0.868909,-1.70251
0,-0,0
7.40707,-1.02255,-1.72627
0,-0,-0
9.74544,-1.34536,-1.91229
0,-0,0
12.5002,-1.72565,-1.99861
0,-0,0
16.3549,-2.25779,-2.02717
0,-0,0
0,-0,-0
0,-0,0
0,-0,-0
0,-0,0
0,-0,-0
0,-0,0
6.26317,-0.908675,-1.69578
0,-0,0
7.39984,-1.07359,-1.72627
0,-0,-0
9.73788,-1.41279,-1.91267
0,-0,0
12.4723,-1.80951,-1.9961
0,-0,0
16.3429,-2.37106,-2.02766
0,-0,0
0,-0,-0
0,-0,0
0,-0,-0
0,-0,0
0,-0,-0
0,-0,0
6.25103,-0.95096,-1.69423
0,-0,0
7.38456,-1.1234,-1.72447
0,-0,-0
9.70656,-1.47664,-1.90847
0,-0,0
12.4596,-1.89545,-1.9961
0,-0,0
16.3948,-2.49412,-2.03619
0,-0,0
0,-0,-0
0,-0,0
49.0219,-7.45763,-2.59869
0,-0,0
0,-0,-0
0,-0,0
6.24051,-0.993424,-1.69319
0,-0,0
7.36124,-1.17183,-1.72088
0,-0,-0
9.69227,-1.54291,-1.90771
0,-0,0
12.4423,-1.98068,-1.99548
0,-0,0
16.3694,-2.60584,-2.03522
0,-0,0
0,-0,-0
0,-0,0
52.7801,-8.40204,-2.80092
0,-0,0
0,-0,-0
0,-0,0
6.2297,-1.03579,-1.69216
0,-0,0
7.35299,-1.22255,-1.72088
0,-0,-0
9.68528,-1.61033,-1.90847
0,-0,0
12.4166,-2.06447,-1.9936
0,-0,0
16.3706,-2.72188,-2.03766
0,-0,0
0,-0,-0
0,-0,0
52.7603,-8.77226,-2.80301
0,-0,0
0,-0,-0
0,-0,0
6.18806,-1.07331,-1.68284
0,-0,0
7.31547,-1.26886,-1.71413
0,-0,-0
9.62931,-1.67019,-1.89969
0,-0,0
12.398,-2.15043,-1.99298
0,-0,0
16.3336,-2.83305,-2.03546
0,-0,0
0,-0,-0
0,-0,0
52.7844,-9.1554,-2.80761
0,-0,0
0,-0,-0
0,-0,0
6.25646,-1.13022,-1.70355
0,-0,0
7.31986,-1.32233,-1.71728
0,-0,-0
9.57684,-1.73005,-1.89168
0,-0,0
12.3788,-2.23623,-1.99235
0,-0,0
16.3447,-2.95266,-2.03936
0,-0,0
0,-0,-0
0,-0,0
0,-0,-0
0,-0,0
0,-0,-0
0,-0,0
6.22953,-1.16976,-1.69837
0,-0,0
7.31057,-1.37276,-1.71728
0,-0,-0
9.55311,-1.79386,-1.88939
0,-0,0
12.3515,-2.31933,-1.99047
0,-0,0
16.324,-3.06527,-2.03936
0,-0,0
0,-0,-0
0,-0,0
40.6782,-7.63845,-2.16912
0,-0,0
0,-0,-0
0,-0,0
6.19098,-1.20677,-1.69009
0,-0,0
7.28181,-1.4194,-1.71278
0,-0,-0
9.49812,-1.85141,-1.881
0,-0,0
12.3391,-2.40518,-1.9911
0,-0,0
16.2985,-3.17697,-2.03887
0,-0,0
0,-0,-0
0,-0,0
40.4207,-7.87896,-2.15823
0,-0,0
0,-0,-0
0,-0,0
6.21259,-1.25663,-1.69837
0,-0,0
7.28305,-1.47315,-1.71548
0,-0,-0
9.39051,-1.89943,-1.8623
0,-0,0
12.3179,-2.49155,-1.99047
0,-0,0
16.2874,-3.29446,-2.04034
0,-0,0
0,-0,-0
0,-0,0
40.364,-8.16448,-2.15823
0,-0,0
0,-0,-0
0,-0,0
6.19599,-1.29892,-1.6963
0,-0,0
7.2572,-1.5214,-1.71188
0,-0,-0
9.38261,-1.96697,-1.86344
0,-0,0
12.2922,-2.57694,-1.98922
0,-0,0
16.2812,-3.41317,-2.04253
0,-0,0
0,-0,-0
0,-0,0
0,-0,-0
0,-0,0
0,-0,-0
0,-0,0
6.1227,-1.32769,-1.6787
0,-0,0
7.23892,-1.56974,-1.71008
0,-0,-0
9.30743,-2.01829,-1.85123
0,-0,0
12.2665,-2.65995,-1.98797
0,-0,0
16.0477,-3.4799,-2.01621
0,-0,0
0,-0,-0
0,-0,0
40.2149,-8.72048,-2.15656
0,-0,0
0,-0,-0
0,-0,0
6.13225,-1.37409,-1.68388
0,-0,0
7.23553,-1.62131,-1.71188
0,-0,-0
9.2818,-2.07983,-1.84894
0,-0,0
12.244,-2.74358,-1.98734
0,-0,0
15.3434,-3.4381,-1.93065
0,-0,0
0,-0,-0
0,-0,0
40.2435,-9.01761,-2.16137
0,-0,0
0,-0,-0
0,-0,0
6.15274,-1.4233,-1.69216
0,-0,0
7.1976,-1.66501,-1.70558
0,-0,-0
9.26342,-2.14289,-1.84818
0,-0,0
12.2209,-2.82704,-1.98672
0,-0,0
15.0003,-3.46998,-1.89044
0,-0,0
0,-0,-0
0,-0,0
40.2757,-9.31689,-2.1665
0,-0,0
0,-0,-0
0,-0,0
6.12024,-1.4603,-1.68595
0,-0,0
7.18595,-1.71459,-1.70558
0,-0,-0
9.20641,-2.19667,-1.83978
0,-0,0
12.1781,-2.90572,-1.98296
0,-0,0
14.9972,-3.57837,-1.89312
0,-0,0
15.5,-3.69834,-1.39414
0,-0,0
0,-0,-0
0,-0,0
0,-0,-0
0,-0,0
6.10239,-1.50115,-1.68388
0,-0,0
7.17381,-1.76471,-1.70558
0,-0,-0
9.17179,-2.2562,-1.83596
0,-0,0
12.192,-2.99916,-1.9886
0,-0,0
14.9911,-3.68773,-1.89556
0,-0,0
16.0155,-3.93972,-1.44295
0,-0,0
0,-0,-0
0,-0,0
0,-0,-0
0,-0,0
6.11049,-1.54846,-1.68905
0,-0,0
7.14998,-1.81188,-1.70288
52.717,-13.359,-2.85011
9.13298,-2.31439,-1.83138
0,-0,0
12.144,-3.07741,-1.98421
0,-0,0
14.9977,-3.80058,-1.8997
0,-0,0
0,-0,-0
0,-0,0
40.454,-10.2515,-2.18712
0,-0,0
0,-0,-0
0,-0,0
6.09925,-1.54561,-1.68595
0,-0,0
7.14242,-1.80996,-1.70108
52.6706,-13.3473,-2.8476
9.16342,-2.32211,-1.83749
0,-0,0
12.1306,-3.07401,-1.98202
0,-0,0
14.965,-3.79229,-1.89556
0,-0,0
0,-0,-0
0,-0,0
40.5663,-10.2799,-2.19319
0,-0,0
0,-0,-0
0,-0,0
5.63844,-2.57672,-1.6611
0,-0,0
6.60762,-3.01963,-1.67724
0,-0,-0
8.13177,-3.71615,-1.73789
0,-0,0
11.2632,-5.14721,-1.96138
0,-0,0
14.4476,-6.60241,-1.9504
0,-0,0
0,-0,-0
0,-0,0
31.5409,-14.4139,-1.81742
0,-0,0
0,-0,-0
0,-0,0
5.61003,-2.61064,-1.65799
0,-0,0
6.57251,-3.05853,-1.67364
0,-0,-0
8.09884,-3.76881,-1.73636
0,-0,0
11.2257,-5.2239,-1.96106
0,-0,0
14.3909,-6.69683,-1.94893
0,-0,0
15.5746,-7.24767,-1.50291
0,-0,0
31.0171,-14.4339,-1.79293
0,-0,0
0,-0,-0
0,-0,0
5.58143,-2.64429,-1.65489
0,-0,0
6.53718,-3.09709,-1.67004
0,-0,-0
8.06024,-3.81867,-1.73369
0,-0,0
11.1859,-5.29947,-1.96044
0,-0,0
14.3085,-6.77889,-1.94406
0,-0,0
15.391,-7.29174,-1.49001
0,-0,0
30.7797,-14.5824,-1.78497
0,-0,0
0,-0,-0
0,-0,0
5.56631,-2.68487,-1.65592
0,-0,0
6.53295,-3.15112,-1.67454
32.3717,-15.6143,-1.88357
8.03339,-3.87485,-1.73369
0,-0,0
11.161,-5.38344,-1.96263
0,-0,0
14.2394,-6.86826,-1.94113
0,-0,0
15.4689,-7.46133,-1.50256
0,-0,0
30.2849,-14.6077,-1.76215
0,-0,0
0,-0,-0
0,-0,0
5.5509,-2.72537,-1.65696
0,-0,0
6.4898,-3.18635,-1.66914
0,-0,-0
7.97265,-3.91439,-1.72644
0,-0,0
11.1072,-5.4534,-1.95981
0,-0,0
14.1768,-6.96051,-1.93919
0,-0,0
15.6633,-7.69032,-1.52662
0,-0,0
30.3794,-14.9156,-1.77367
0,-0,0
0,-0,-0
0,-0,0
5.53519,-2.76578,-1.65799
32.0592,-16.0191,0.625564
6.47437,-3.23506,-1.67094
31.6503,-15.8148,-1.85426
7.92055,-3.95767,-1.7211
0,-0,0
11.0565,-5.52463,-1.95762
0,-0,0
14.1208,-7.05576,-1.93821
0,-0,0
0,-0,-0
0,-0,0
30.405,-15.1925,-1.78131
0,-0,0
0,-0,-0
0,-0,0
5.49853,-2.7956,-1.65282
31.3904,-15.9597,0.614674
6.4221,-3.26517,-1.66329
0,-0,-0
7.89622,-4.01465,-1.72186
0,-0,0
11.0071,-5.59631,-1.95574
0,-0,0
14.057,-7.14697,-1.93626
0,-0,0
0,-0,-0
0,-0,0
30.2377,-15.3736,-1.77775
0,-0,0
0,-0,-0
0,-0,0
5.47569,-2.83166,-1.65178
30.9173,-15.9884,0.607553
6.39944,-3.30936,-1.66329
0,-0,-0
7.90324,-4.08703,-1.72949
0,-0,0
10.9525,-5.66389,-1.95293
0,-0,0
13.9827,-7.23095,-1.93285
0,-0,0
0,-0,-0
0,-0,0
30.2303,-15.6331,-1.78361
0,-0,0
0,-0,-0
0,-0,0
5.45262,-2.86755,-1.65075
0,-0,0
6.40234,-3.36701,-1.67004
0,-0,-0
7.84707,-4.1268,-1.72339
0,-0,0
10.9132,-5.73926,-1.95293
0,-0,0
13.9326,-7.32717,-1.93285
0,-0,0
0,-0,-0
0,-0,0
30.0829,-15.8207,-1.78131
0,-0,0
0,-0,-0
0,-0,0
5.42906,-2.90372,-1.64971
29.9272,-16.0065,0.592404
6.38899,-3.41714,-1.67274
0,-0,-0
7.84231,-4.19444,-1.72873
0,-0,0
10.8746,-5.81624,-1.95324
0,-0,0
13.8531,-7.40928,-1.92895
0,-0,0
0,-0,-0
0,-0,0
29.5667,-15.8137,-1.75723
0,-0,0
0,-0,-0
0,-0,0
5.40357,-2.93878,-1.64816
0,-0,0
6.33759,-3.44676,-1.66554
0,-0,-0
7.78524,-4.23408,-1.72262
0,-0,0
10.8268,-5.88824,-1.95199
0,-0,0
13.8097,-7.51055,-1.93017
0,-0,0
0,-0,-0
0,-0,0
25.4762,-13.8555,-1.51984
0,-0,0
0,-0,-0
0,-0,0
5.38149,-2.97503,-1.64764
0,-0,0
6.31368,-3.49037,-1.66554
0,-0,-0
7.78335,-4.30285,-1.72873
0,-0,0
10.779,-5.95892,-1.95074
0,-0,0
13.742,-7.59693,-1.92797
0,-0,0
0,-0,-0
0,-0,0
25.9464,-14.3439,-1.55375
0,-0,0
0,-0,-0
0,-0,0
5.35917,-3.01112,-1.64712
28.5458,-16.0388,0.571531
6.28607,-3.53191,-1.66464
0,-0,-0
7.68162,-4.31601,-1.7127
0,-0,0
10.7411,-6.03503,-1.95136
0,-0,0
13.6754,-7.68371,-1.92602
0,-0,0
0,-0,-0
0,-0,0
25.5579,-14.36,-1.53637
0,-0,0
0,-0,-0
0,-0,0
5.34667,-3.05278,-1.64971
28.0872,-16.0369,0.56455
6.25311,-3.57033,-1.66239
0,-0,-0
7.61076,-4.34551,-1.70354
0,-0,0
10.7027,-6.11089,-1.95199
0,-0,0
13.6152,-7.77387,-1.92505
0,-0,0
0,-0,-0
0,-0,0
25.0108,-14.2804,-1.50937
0,-0,0
0,-0,-0
0,-0,0
5.31881,-3.08569,-1.64764
0,-0,0
6.2452,-3.62313,-1.66689
0,-0,-0
7.56025,-4.38605,-1.69896
0,-0,0
10.6654,-6.1875,-1.95293
0,-0,0
13.5407,-7.85559,-1.92212
0,-0,0
0,-0,-0
0,-0,0
24.8772,-14.4324,-1.50728
0,-0,0
0,-0,-0
0,-0,0
5.29741,-3.12228,-1.64764
27.1743,-16.0165,0.550588
6.20161,-3.65521,-1.66194
0,-0,-0
7.54674,-4.44803,-1.70278
0,-0,0
10.5987,-6.24684,-1.94855
0,-0,0
